timestamp,zone_id,latitude,longitude,wind_speed_ms,wind_direction_deg,temperature_c,humidity_pct,traffic_emission_rate_kg_h,industrial_emission_rate_kg_h,rl_traffic_signal_offset_s,rl_green_corridor_active,rl_ventilation_control_mw,co2_concentration_ppm,pm25_ug_m3,reward_value
08-02-2026 17:00,Zone_007,37.83409846,-122.3803402,8.56,13.1,26.6,36.8,245.13,406.58,-22,0,1.41,537.56,19.55,53.83
08-02-2026 18:00,Zone_008,37.79814388,-122.4448914,3.78,36.7,20.2,93.9,306.28,1100.3,30,0,4.54,621.67,81.45,72.84
08-02-2026 19:00,Zone_003,37.72281564,-122.4869474,7.75,262.3,17,85.9,444.47,814.17,6,1,2.05,712.86,54.13,83.12
08-02-2026 20:00,Zone_006,37.76604851,-122.4164823,5.74,71.9,28.3,74.7,467.7,189.87,-23,0,1.93,605.8,72.4,32.37
08-02-2026 21:00,Zone_001,37.7922947,-122.3732319,6.04,133.7,16.1,91,287.96,248.92,22,0,3.5,615.21,35.42,91.98
08-02-2026 22:00,Zone_007,37.71251961,-122.380611,9.21,180.6,14.3,77,389.21,271.24,-17,0,0.05,650.71,81.44,-49.15
08-02-2026 23:00,Zone_001,37.83236246,-122.4737315,3.74,261.2,23.2,42.4,247.69,793.46,-24,0,1.69,708.74,36.71,-29.9
09-02-2026 00:00,Zone_009,37.82054053,-122.3990853,4.16,40.8,17.2,58.7,385.74,908.96,-24,1,1.51,430.86,60.69,-6.03
09-02-2026 01:00,Zone_001,37.77578102,-122.4669244,11.13,146.3,25.7,34.6,142.16,1045.61,-22,0,4.34,517.9,62.66,68.35
09-02-2026 02:00,Zone_001,37.84506899,-122.4672689,1.15,174.6,12.9,55.3,216.98,1134.7,-28,0,2.65,539.19,29.54,82.81
09-02-2026 03:00,Zone_007,37.76266415,-122.3688892,6.08,194.7,26.4,78.2,335.4,321.88,-17,0,1.82,718.4,106.38,42.72
09-02-2026 04:00,Zone_002,37.84761655,-122.4625497,11,294.6,17.1,55.1,58.17,440.75,-14,0,1.33,734.6,67.84,7.49
09-02-2026 05:00,Zone_005,37.800188,-122.4605129,7.52,61.8,10,51.5,375.11,364.36,19,0,2.95,442.13,105.35,49.88
09-02-2026 06:00,Zone_008,37.79520069,-122.499902,6.78,290.8,13.2,68.7,425.99,494.64,13,0,0.76,441.69,38.88,-22.87
09-02-2026 07:00,Zone_008,37.72489323,-122.3693996,3.37,249.4,33.3,86.7,229.61,1106.13,-9,1,1.23,727.2,28.96,18.68
09-02-2026 08:00,Zone_003,37.83228916,-122.3811108,4.45,200.1,31.7,33.1,251.57,732.62,15,0,1.47,503.52,11.98,26.13
09-02-2026 09:00,Zone_007,37.76412345,-122.4059007,10.3,251.8,15.8,55.1,433.08,912.01,-5,1,3.04,484.64,20.33,-34.27
09-02-2026 10:00,Zone_003,37.72433501,-122.3874601,6.93,148.3,29.5,40.3,399.04,639.13,27,0,1.87,412.47,26.22,-44.92
09-02-2026 11:00,Zone_006,37.70189113,-122.4771927,6.42,49.8,25.2,75.2,179.67,131.74,-3,1,2.53,496.46,18.67,62.52
09-02-2026 12:00,Zone_006,37.78396335,-122.4312515,1.65,239.7,34.3,36.9,195.79,170.62,14,0,3.25,642.73,108.66,30.21
09-02-2026 13:00,Zone_003,37.77910994,-122.4473171,0.68,188.9,19.3,73.2,355.5,691.72,-17,1,4.78,549.11,110.26,-0.16
09-02-2026 14:00,Zone_007,37.80790304,-122.4859335,11.58,230.2,27,48.6,303.44,890.67,-22,0,3.82,580.9,113.11,15.58
09-02-2026 15:00,Zone_003,37.83353871,-122.4270804,4.84,121.7,11.6,42.9,123,336.86,20,0,2.03,721.05,115.58,93.66
09-02-2026 16:00,Zone_008,37.71191099,-122.3618891,7.44,326.5,19.9,90.9,189.47,894.1,-5,1,3.74,440.14,64.1,7.74
09-02-2026 17:00,Zone_010,37.80972447,-122.4939911,1.42,211.5,34.1,31.2,454.99,991.73,-29,0,4.75,424.93,68.3,-34.48
09-02-2026 18:00,Zone_004,37.72811179,-122.4562809,8.36,30.7,23.5,58.5,359.68,553.09,-20,0,2.5,698.18,24.39,19.54
09-02-2026 19:00,Zone_001,37.82872656,-122.4688689,11.22,161.9,17.2,31.4,493.69,921.06,-14,0,2.05,671.2,25.08,47.21
09-02-2026 20:00,Zone_004,37.82285953,-122.464278,7.12,272.3,13,61.4,395.16,544.43,3,0,0.39,492.31,95,-48.18
09-02-2026 21:00,Zone_007,37.78111906,-122.3637348,1.95,285.9,27.6,62.6,473.89,846.19,-12,0,4.46,513.48,104.13,-0.15
09-02-2026 22:00,Zone_004,37.80653642,-122.4297896,7.19,178.1,26.1,50.9,147.28,940.4,8,0,1.23,508.6,96.32,9.03
09-02-2026 23:00,Zone_006,37.74715252,-122.4300551,9.31,322.1,19.3,38.6,397.17,1191.12,-13,0,0.32,626.73,101.8,19.56
10-02-2026 00:00,Zone_009,37.77067518,-122.3859137,5.17,96.4,33.8,54.5,59.1,479.94,-18,0,2.69,421.42,40.42,-4.75
10-02-2026 01:00,Zone_001,37.82324553,-122.4768262,10.62,147.8,10.6,73.7,351.84,552.14,-26,0,4.23,571.29,61.27,50.04
10-02-2026 02:00,Zone_005,37.76888978,-122.4269102,7.96,323.5,17.6,80.9,261.18,282.18,19,0,2.03,446.86,60.51,91.71
10-02-2026 03:00,Zone_007,37.75366974,-122.4355022,10.84,322.7,33,64.5,206.04,324.48,-8,0,3.92,686.91,119.48,87.1
10-02-2026 04:00,Zone_001,37.77413187,-122.4104634,7.67,246.9,18,68.3,438.08,862.73,27,1,4.18,533.23,114.41,49.66
10-02-2026 05:00,Zone_004,37.82423739,-122.3500663,2.01,309.2,16.3,43,434.42,1108.75,25,0,2.27,584.65,75.83,26.03
10-02-2026 06:00,Zone_006,37.75028121,-122.3845827,4.06,32,23.4,48.7,60.04,534.07,-7,1,2.95,410.26,25.18,73.87
10-02-2026 07:00,Zone_002,37.72606424,-122.4403201,2.82,311.4,30.6,40.5,324.28,297.83,-2,1,2.67,420.39,38.45,75.39
10-02-2026 08:00,Zone_010,37.8068021,-122.375867,10.95,115.4,12.6,46.2,215.52,413.61,17,1,4.7,636.27,50.01,74.44
10-02-2026 09:00,Zone_005,37.82389673,-122.4743937,9.24,64.2,33.6,44.6,237.05,600.56,16,1,3.63,668.37,106.05,-26.32
10-02-2026 10:00,Zone_010,37.71509562,-122.4954304,8.28,86.2,29.9,63.8,424.42,419.72,-23,1,4.63,648.51,28.77,-46.19
10-02-2026 11:00,Zone_001,37.73598112,-122.4693327,3.96,150.5,14.5,66.6,189.43,356.94,-5,0,1.1,657.96,34.17,97.48
10-02-2026 12:00,Zone_006,37.7212958,-122.4489383,2.62,90.4,27.8,91.4,474.37,909.58,-16,0,1.55,436.62,48.43,93.95
10-02-2026 13:00,Zone_006,37.75219121,-122.4234129,9.2,115.4,19.6,42.7,130.84,108.63,26,0,0.35,642.71,111.96,34.66
10-02-2026 14:00,Zone_004,37.76755265,-122.4077306,5.95,48.6,20.1,71.7,348.23,693.15,-30,1,2.5,463.61,65.42,98.96
10-02-2026 15:00,Zone_008,37.81232395,-122.3634091,3.1,106.6,29.6,83.1,352.45,973.14,-3,1,4.37,434.31,81.15,65.58
10-02-2026 16:00,Zone_004,37.79767214,-122.4235219,7.59,206,34.1,66.4,163.49,392.85,18,1,1.63,665.01,52.59,27.61
10-02-2026 17:00,Zone_008,37.79313929,-122.4248087,0.96,159.1,13.2,46.6,196.14,763.62,16,1,0.64,711.29,30.74,8.4
10-02-2026 18:00,Zone_008,37.75285624,-122.4924635,4.25,124.8,20.5,47.1,425.66,835.79,15,1,0.34,650.85,34.51,38.93
10-02-2026 19:00,Zone_005,37.82621713,-122.4947633,5.89,268.7,22,32.6,392.81,820.53,-17,0,2.24,681.95,98.29,27.37
10-02-2026 20:00,Zone_004,37.77069308,-122.417326,2.2,321.7,19.4,49.9,198.09,590.43,11,1,0.82,746.88,108.28,99.07
10-02-2026 21:00,Zone_002,37.84686574,-122.4342732,11.82,272.4,19.1,78.4,290.28,481.24,3,0,1.73,447.16,64.24,23.57
10-02-2026 22:00,Zone_003,37.79512132,-122.3741229,2.9,119.5,11.3,33.1,77.76,1019.52,28,0,4.1,737.8,49.27,75.39
10-02-2026 23:00,Zone_003,37.71893971,-122.4758981,2,268,27.1,44.3,143.94,934.29,0,0,1.92,610.42,98.86,72.04
11-02-2026 00:00,Zone_004,37.80142663,-122.4962543,2.84,54.7,20.9,75.9,268.62,453.38,-25,0,3.05,684.64,84.04,-39.29
11-02-2026 01:00,Zone_004,37.7487656,-122.4326442,9.34,46.9,14.9,80.9,88.69,213.32,18,1,2.51,627.56,14.5,-36.95
11-02-2026 02:00,Zone_010,37.80294908,-122.4643782,5.39,124.4,30.4,59.6,429.5,178.99,-26,0,3.59,599.51,48.58,48.97
11-02-2026 03:00,Zone_005,37.71044617,-122.4925578,7,290.8,30.1,75.4,373.1,203.7,0,1,0.78,646.27,85.04,-11.13
11-02-2026 04:00,Zone_004,37.72623222,-122.3913103,0.74,88.7,22.2,55.2,474.64,741.16,6,0,4.6,512.09,73.1,48.63
11-02-2026 05:00,Zone_010,37.82836059,-122.4832611,0.9,22.8,17.5,40.4,362.06,156.83,-16,0,3.22,723.5,117.59,-28.31
11-02-2026 06:00,Zone_008,37.73407693,-122.4087521,5.63,47.4,26,55.9,473.18,470.62,-16,1,1.35,440.35,105.27,9.56
11-02-2026 07:00,Zone_006,37.82555617,-122.4578425,9.89,309.1,17.2,67.7,299.53,928.52,21,1,0.62,511.31,16.57,-34.63
11-02-2026 08:00,Zone_006,37.74189141,-122.4739756,10.68,228.2,15.9,91.6,320.1,423.78,12,0,0.75,410.91,89.83,-7.69
11-02-2026 09:00,Zone_008,37.79643229,-122.4430373,1.5,91.2,28.3,34.5,489.64,939.64,-26,0,3.91,494.96,47,-36.76
11-02-2026 10:00,Zone_007,37.80412259,-122.3797831,6.69,199.9,11,63,338.96,920.01,-3,0,2.94,476.37,85.03,95.59
11-02-2026 11:00,Zone_010,37.77689821,-122.441186,11,189.9,12.4,51.4,63.85,370.41,2,1,1.9,417.37,77.89,9.26
11-02-2026 12:00,Zone_010,37.7457966,-122.3873846,4.96,236,10.2,63,375.71,901.7,-20,1,1.66,572.12,65.34,85.18
11-02-2026 13:00,Zone_008,37.73189666,-122.4811771,10.04,83.9,13.8,31.6,457.46,922.55,12,0,4.28,564.02,103.82,95.68
11-02-2026 14:00,Zone_002,37.7049784,-122.3840843,2.04,311.2,11.7,50.3,408.01,537.2,-25,0,4.37,427.21,87.96,86.43
11-02-2026 15:00,Zone_009,37.74559196,-122.46446,11.26,111.4,34.9,83.3,312.72,331.46,-8,1,2.91,491.65,107.85,18.24
11-02-2026 16:00,Zone_001,37.79797442,-122.398391,9.14,249.9,17.2,66,352.09,673.4,9,1,2.62,733.66,40.98,66.83
11-02-2026 17:00,Zone_008,37.84074572,-122.4151328,11.33,5.8,13.7,59.3,495.59,1113.54,-29,1,4.08,438.76,48.29,-26.95
11-02-2026 18:00,Zone_004,37.83068067,-122.3606283,8.28,134.2,16,48.6,90.8,803.58,-16,0,3.75,506.76,78.41,-35.78
11-02-2026 19:00,Zone_004,37.81490972,-122.4419016,4.68,126.6,33.4,49.4,350.26,290.21,-8,1,2,412.55,116.31,81.54
11-02-2026 20:00,Zone_005,37.8182671,-122.4900752,11.29,195.7,23,54.9,177.53,851.03,-9,1,0.41,452.11,50.87,-45.33
11-02-2026 21:00,Zone_008,37.79974774,-122.4971267,3.67,26.2,19.1,84.3,338.04,569.92,-22,1,3.84,644.79,13.55,95.85
11-02-2026 22:00,Zone_005,37.73904303,-122.3759712,4.32,284.4,31.8,92.9,323.43,750.68,16,0,0.84,528.35,59.05,50.82
11-02-2026 23:00,Zone_008,37.83607925,-122.4212897,8.56,78.4,19.9,58.5,119.06,907.47,9,1,0.08,558.23,69.83,12.94
12-02-2026 00:00,Zone_010,37.80060985,-122.3837134,9.3,243.7,18.4,55.6,143.04,666.44,-1,1,4.22,454.94,98.11,-28.79
12-02-2026 01:00,Zone_001,37.78406609,-122.4648362,11.19,289.2,15.2,85,329.73,995.38,-15,1,2.89,638.75,90.15,58.48
12-02-2026 02:00,Zone_010,37.71664842,-122.4482374,2.86,202.3,19.4,57.7,107.7,894.37,28,0,4.46,663.03,116.11,34.47
12-02-2026 03:00,Zone_009,37.76705833,-122.4954844,9.68,266.7,17.9,65.9,169.33,776.58,15,0,2.42,463.39,96.1,56.67
12-02-2026 04:00,Zone_006,37.76905374,-122.3557762,8.99,238.3,26.9,45,425.86,265.87,16,0,4.63,415.75,42.85,12.69
12-02-2026 05:00,Zone_003,37.82968454,-122.3998198,1.23,128,17.2,78.3,197.19,1019.54,21,0,1.77,428.33,80.55,-40.06
12-02-2026 06:00,Zone_008,37.78199723,-122.3600192,4.95,291.2,24.4,64.6,269.63,1129.5,-1,0,3.62,629.97,83.95,-2.75
12-02-2026 07:00,Zone_009,37.75706008,-122.4601755,3.75,106.1,11.6,82.6,473.51,250.66,14,0,1.5,447.43,119.78,-2.75
12-02-2026 08:00,Zone_006,37.84652005,-122.4082805,4,205.6,14.8,80.7,152.22,637.07,-22,0,0.01,572.87,25.26,-48.7
12-02-2026 09:00,Zone_007,37.71660809,-122.398225,11.8,268.3,20.2,44,225.33,384.78,-30,1,1.9,453.42,31.05,-48.56
12-02-2026 10:00,Zone_001,37.76338226,-122.4523675,7.89,136.4,33.4,76.5,322.91,929.98,28,0,3.69,459.55,27.11,-0.39
12-02-2026 11:00,Zone_005,37.7063037,-122.3727836,8.75,109,19.4,82,389.9,893.79,7,0,0.75,401.53,74.8,59.14
12-02-2026 12:00,Zone_005,37.81098562,-122.3579258,11.73,165.4,26.6,52.5,455.74,254.97,-23,1,2.52,512.29,24.88,43.61
12-02-2026 13:00,Zone_010,37.83771148,-122.3672717,4.84,294.5,16.4,41.2,461.96,1064.73,28,0,1.06,431.43,82.16,-14.15
12-02-2026 14:00,Zone_004,37.7420056,-122.38914,9.72,334.8,13.2,30.2,399.49,299.07,28,0,0.37,537.89,98.42,40.41
12-02-2026 15:00,Zone_006,37.82875125,-122.4583803,5.5,196.2,11.5,59.3,152.75,976.98,21,0,3.09,609.22,57.61,47.11
12-02-2026 16:00,Zone_007,37.74383273,-122.4577576,10.5,238.1,17.6,52.9,61.16,602.68,-13,0,4.76,528.64,71.68,28.39
12-02-2026 17:00,Zone_009,37.83661552,-122.355496,2.58,325.2,13.9,66.1,222.7,461.1,-4,0,1.55,646.78,110.4,28.2
12-02-2026 18:00,Zone_001,37.81309429,-122.4984573,11.4,35.5,14.4,42.2,113.7,274.06,-13,0,2.9,659.51,72.65,5.46
12-02-2026 19:00,Zone_006,37.82073602,-122.3925925,3.02,83.5,29,85.9,369.67,284.38,1,1,4.77,643.81,32.95,-31.49
12-02-2026 20:00,Zone_007,37.70270098,-122.3940631,4.25,255.2,10.4,46.8,347.51,828.08,27,0,3.25,727.85,47.75,7.82
12-02-2026 21:00,Zone_003,37.84442155,-122.4065966,9.2,296.5,23.9,44.7,69.79,705.47,18,0,3.37,483.05,68.28,1.8
12-02-2026 22:00,Zone_008,37.80900065,-122.3514837,5.03,308.5,19.5,61.2,426.47,234.29,1,1,0.89,466.31,27.04,38.8
12-02-2026 23:00,Zone_005,37.74571266,-122.4532181,7.49,149.4,22.7,62.4,161.93,223.97,22,0,2.46,613.4,77.38,78.44
13-02-2026 00:00,Zone_009,37.8244092,-122.4490042,5.61,32.2,24.1,44,244.5,179.54,17,0,1.84,608.21,119.92,6.31
13-02-2026 01:00,Zone_005,37.74222818,-122.4881591,9.04,157.6,17.8,47.7,350.57,918.14,14,1,2.35,578.53,81.78,56.46
13-02-2026 02:00,Zone_009,37.83091308,-122.4335803,3.13,83.1,17.4,41,243.24,883.07,23,0,4,401.52,50.97,71.77
13-02-2026 03:00,Zone_010,37.71688706,-122.4608427,1.17,104.8,28.3,76.7,248.58,164.27,5,1,2.3,594.33,46.49,-18.24
13-02-2026 04:00,Zone_004,37.8055529,-122.448492,3.95,278,31.8,80.1,79.53,716.3,5,0,0.31,726.48,112.48,85.25
13-02-2026 05:00,Zone_009,37.78110477,-122.3748142,5.95,27.2,14.8,60.1,230.65,193.14,-10,1,4.53,517.1,105.87,-39.43
13-02-2026 06:00,Zone_005,37.71448017,-122.3596773,2.43,297.9,12.4,76.4,394.18,1094.12,15,0,2.72,738.66,61.96,85.26
13-02-2026 07:00,Zone_010,37.73628407,-122.47214,4.58,154,32.4,77.8,461.83,1097.83,1,0,4.62,524.86,48.88,-25.46
13-02-2026 08:00,Zone_009,37.70186061,-122.4441237,5.1,214.6,18.7,39,236.07,868.06,0,1,2.86,448.95,88.15,0.58
13-02-2026 09:00,Zone_003,37.77031519,-122.3607054,1.16,32.3,23.8,92.8,240.61,1118.81,6,1,0.35,539.44,44.6,40.79
13-02-2026 10:00,Zone_004,37.74518979,-122.4907287,7.21,121.4,19,83.4,366.18,992.6,-15,1,2.76,573.11,23.13,85.85
13-02-2026 11:00,Zone_009,37.78975362,-122.4861459,10.67,32.3,13.1,43.3,474.25,1011.39,15,1,2.88,620.31,44.12,-11.64
13-02-2026 12:00,Zone_010,37.74458567,-122.4755814,2.25,346.2,24.7,42.1,170.18,726.68,15,1,1.07,576.71,57.77,64.54
13-02-2026 13:00,Zone_006,37.74498787,-122.4107181,7.37,290.6,23.1,38.2,248.06,436.67,-17,0,2.36,587.85,38.1,56.57
13-02-2026 14:00,Zone_002,37.81147898,-122.4774292,8.14,165.5,15.1,39,408.19,339.58,26,0,2.3,408.42,33.85,-26.04
13-02-2026 15:00,Zone_007,37.70722143,-122.3547885,5.32,80.5,21.3,78.6,324.36,459.92,-7,0,3.11,488.77,10.68,21.92
13-02-2026 16:00,Zone_002,37.83543425,-122.4329928,8.56,336,29.9,60.5,99.76,791.34,-6,1,1.3,508.74,79.39,22.23
13-02-2026 17:00,Zone_002,37.82783958,-122.4247723,5.22,124.1,24.8,80.9,332.48,289.92,30,1,2.91,745.48,77.59,-4.31
13-02-2026 18:00,Zone_001,37.8001707,-122.4630012,6.3,58,12.4,78.5,134.04,384.5,15,1,1.2,503.45,30.68,66.99
13-02-2026 19:00,Zone_003,37.78898324,-122.429356,0.58,202.7,23.7,69.3,279.6,614.87,20,1,2.23,713.8,113.8,88.89
13-02-2026 20:00,Zone_006,37.83384537,-122.400713,8.45,339.8,27.6,74.6,288.1,356.36,4,1,0.61,506.66,55.05,57.49
13-02-2026 21:00,Zone_008,37.72779953,-122.3873234,8.11,1.4,29.8,31.2,444.29,747.51,-14,0,0.19,433.64,12.8,95.94
13-02-2026 22:00,Zone_009,37.71184537,-122.3869198,0.94,85.7,25.7,50.3,258.12,1115.49,15,0,1.6,486.67,34.17,-42.43
13-02-2026 23:00,Zone_007,37.73592653,-122.4133163,4.73,337.8,13.8,71.5,175.75,922.9,11,1,1.37,495.49,86.13,-44.42
14-02-2026 00:00,Zone_004,37.81918674,-122.364346,11.76,61.6,27.8,30.6,153.93,833.07,14,0,2.03,742.39,32.18,84.08
14-02-2026 01:00,Zone_006,37.70520054,-122.3773888,5.34,40.8,26.9,32.1,443.41,740.99,23,0,4.81,636,15.93,84.67
14-02-2026 02:00,Zone_005,37.78742103,-122.3864428,6.27,205.3,10.6,85.4,126.95,636.74,-27,0,2.61,726.09,77.95,-33.93
14-02-2026 03:00,Zone_008,37.84931563,-122.4916592,10.96,310.3,20.3,74.5,241.64,305.22,-20,0,2.77,692.25,67.02,3.62
14-02-2026 04:00,Zone_001,37.82835441,-122.4989683,8.75,171.8,18.3,47.2,134.23,1084.18,16,1,4.71,602.51,93.74,75.31
14-02-2026 05:00,Zone_001,37.77821685,-122.4681329,7.19,358,26.7,74.7,397.99,373.39,-16,0,4.61,636.39,94.99,-30.72
14-02-2026 06:00,Zone_006,37.70954614,-122.4004715,9.67,244.5,15.4,81.5,263.47,200.44,-1,1,4.42,618.69,115.59,-9.89
14-02-2026 07:00,Zone_010,37.82470603,-122.4383204,10.44,26.7,24.8,49.9,208.01,925.02,-7,0,0.49,633.19,16.27,52.15
14-02-2026 08:00,Zone_002,37.78984678,-122.4396391,5.75,357.4,32.8,32.3,212.49,293.18,-29,1,3.17,492.67,14.29,97.28
14-02-2026 09:00,Zone_005,37.71723995,-122.367312,5.96,146.8,29.9,90.6,433.5,509.09,12,1,4.04,542.84,118.59,69.57
14-02-2026 10:00,Zone_001,37.71407859,-122.3656656,4.94,103.5,33,52.4,299.2,131.11,3,1,4.18,607.42,80.93,66.6
14-02-2026 11:00,Zone_007,37.83644402,-122.3636237,11.62,200.8,34.5,36.9,373.04,250.77,-8,1,2.89,412.57,88.69,1.4
14-02-2026 12:00,Zone_001,37.80038004,-122.4529183,8.52,109.6,10.3,62,453.67,290.52,30,0,0.09,568.99,20.61,49.2
14-02-2026 13:00,Zone_004,37.82439302,-122.3963416,1.46,31.1,25.6,80,455.78,159.85,0,0,4.87,700.9,17.68,-33.04
14-02-2026 14:00,Zone_009,37.83184684,-122.459255,10.42,0.5,20.3,44.4,197.83,822.32,6,0,2.36,572.33,27.63,98.84
14-02-2026 15:00,Zone_001,37.78576585,-122.4714085,6.03,161.9,31.5,47.5,478.6,1020.71,-18,1,1.97,593.31,56.99,22.09
14-02-2026 16:00,Zone_004,37.77761695,-122.4723051,1.29,301.3,16.3,45.8,61.19,510.65,2,1,1.97,470.67,22.12,45.82
14-02-2026 17:00,Zone_006,37.76456411,-122.4486839,6.82,206,34.5,94.5,219.58,1062.03,-24,0,2.12,678.02,59.1,81.43
14-02-2026 18:00,Zone_006,37.74754199,-122.4355064,5.3,359.7,25.3,42.8,453.11,334.68,1,1,1.21,525.61,71.77,-49.86
14-02-2026 19:00,Zone_008,37.76518939,-122.3753576,10.59,103.3,29.8,67.4,173.59,457.93,-24,0,1.64,734.81,10.04,96.4
14-02-2026 20:00,Zone_001,37.81608195,-122.4820163,2.85,101,12.1,90.1,172.89,265.81,11,0,4.93,747.8,22.57,3.87
14-02-2026 21:00,Zone_007,37.79028851,-122.3897611,10,57.5,14.6,39.5,186.18,782.62,7,1,1.84,720.6,51.27,0.94
14-02-2026 22:00,Zone_001,37.83387849,-122.4202818,6.91,59.1,29,93.1,325.54,561.86,21,0,2.63,429.71,15.87,-28.24
14-02-2026 23:00,Zone_007,37.766507,-122.4568082,1.13,102.7,10.5,91.6,247.25,774.61,13,0,4.24,516.61,24.69,78.73
15-02-2026 00:00,Zone_003,37.79106344,-122.4260771,11.68,285.4,30.4,87.5,377.03,937.84,-18,1,2.64,730.8,35.5,80.63
15-02-2026 01:00,Zone_008,37.79469613,-122.4550087,6.4,326.1,10.3,43.9,452.71,700.27,-7,1,1.62,681.59,57.26,-47
15-02-2026 02:00,Zone_003,37.78875457,-122.4105877,3.85,351,26.4,71.2,353.39,790.39,-3,0,2.62,718.91,88.63,-41.64
15-02-2026 03:00,Zone_001,37.80539507,-122.4349234,5.9,83.6,19.1,79.5,142.01,1128.78,1,1,0.57,600.39,24.6,87.75
15-02-2026 04:00,Zone_008,37.73561502,-122.4753392,10.37,317.3,25.3,94.1,469.71,428.97,12,0,0.65,568.14,91.18,-31.57
15-02-2026 05:00,Zone_003,37.77685457,-122.4825125,4.01,118.2,27.4,41.7,169.02,495.08,-13,0,3.47,437.27,104.06,43.14
15-02-2026 06:00,Zone_002,37.71563372,-122.4179956,2.72,40.6,18.6,79.8,117.45,889.47,3,1,4.59,693.82,81.66,42.95
15-02-2026 07:00,Zone_001,37.7576767,-122.364638,1.98,313.2,12.7,52,90.49,772.44,17,0,3.63,660.8,14.81,80.46
15-02-2026 08:00,Zone_003,37.77315006,-122.4484063,3.93,229,11.7,41.4,303.52,296.39,3,0,0.37,420.61,58.47,35.9
15-02-2026 09:00,Zone_002,37.79783364,-122.39005,9.47,59.3,24.7,57.4,101.19,513.76,20,0,2.01,473.3,82.61,15.1
15-02-2026 10:00,Zone_002,37.84257966,-122.4012008,5.92,154.7,23,81.6,112.45,614.62,7,1,0.01,595.05,117.64,96.16
15-02-2026 11:00,Zone_006,37.79009766,-122.3602668,3.12,103.4,28.6,60.2,185.01,561.33,-30,0,2.56,639.54,114.7,-15.68
15-02-2026 12:00,Zone_001,37.81153909,-122.3768528,2.41,265.2,22.7,64.9,176.74,296.1,12,0,0.97,448.18,53.53,-10.59
15-02-2026 13:00,Zone_002,37.77593991,-122.4150092,4.33,163.2,20.6,94.7,321.91,1116.87,19,0,4.34,485.69,77.75,-37.28
15-02-2026 14:00,Zone_006,37.7951156,-122.4014454,11.31,356.1,20,55.9,417.54,938.55,11,0,0.52,467.59,107.99,96.3
15-02-2026 15:00,Zone_003,37.71063983,-122.365242,4.44,19.7,10.7,70,392.61,629.49,0,0,0.01,477,101.42,55.95
15-02-2026 16:00,Zone_004,37.73815874,-122.4400722,11.86,127.8,18.4,53.7,168.12,848.07,19,0,2.26,722.25,62.74,-48.19
15-02-2026 17:00,Zone_001,37.75427796,-122.4509808,6.08,173.5,34.4,55.5,160.39,1087.01,29,1,0.78,650.54,38.74,55.65
15-02-2026 18:00,Zone_008,37.770874,-122.4983783,2.56,181.1,31.8,75.2,484.61,249.79,-30,1,3.69,657.99,25.08,10.62
15-02-2026 19:00,Zone_007,37.70684731,-122.3760173,10.75,113.7,18.2,91,53.71,375.41,20,1,4.6,677.9,63.68,95.13
15-02-2026 20:00,Zone_007,37.72100361,-122.3798529,5.79,262.5,24.7,65.3,445.87,696.97,-15,0,0.21,524.8,89.51,-8.39
15-02-2026 21:00,Zone_003,37.74152215,-122.4843318,8.66,314.9,31.2,79.9,139.88,978.91,27,0,1.98,668.51,116.67,56.54
15-02-2026 22:00,Zone_010,37.8457299,-122.4134714,11.81,337.9,21,35.8,476.28,139.88,8,0,4.98,742.44,104.8,44.12
15-02-2026 23:00,Zone_010,37.74970205,-122.4304027,1.08,289.8,10.4,43.7,204.04,1182.42,-16,0,3.66,644.44,32.47,-48.19
16-02-2026 00:00,Zone_003,37.77230616,-122.4821936,1.61,306.2,11.9,62.6,248.16,600.4,30,0,4.77,545.86,89.18,82.78
16-02-2026 01:00,Zone_002,37.72941466,-122.3529148,8.79,198.2,22.8,31.3,368.2,495.15,2,1,0.82,650.73,41.8,-29.06
16-02-2026 02:00,Zone_001,37.79161701,-122.4677956,3.74,297.3,34.2,46.4,314.45,422,-8,0,1.11,715.28,85.18,49.54
16-02-2026 03:00,Zone_007,37.74210248,-122.4899149,2.62,109.3,27.3,63.6,193.07,291.79,22,0,0.77,445.07,83.24,66.33
16-02-2026 04:00,Zone_007,37.73104889,-122.4107729,0.95,143.5,11.8,31,299.22,970.73,10,0,1.51,492.85,39.97,44.64
16-02-2026 05:00,Zone_002,37.77748589,-122.38917,0.75,114.1,14.7,47.2,378.82,1150.96,3,0,3.62,721.75,35.78,-35.43
16-02-2026 06:00,Zone_007,37.70082587,-122.4951335,9.41,168.3,29.3,63.4,69.05,555.01,-14,1,0.82,731.18,21.43,96.28
16-02-2026 07:00,Zone_008,37.7011496,-122.4011924,2.05,102.8,31,67.3,55.04,1147.66,-6,0,2.62,569.45,15.56,-14.48
16-02-2026 08:00,Zone_001,37.73286032,-122.4201562,5.88,346.2,25.4,90.2,256.13,1006.18,25,1,1.35,531.09,104.43,44.18
16-02-2026 09:00,Zone_009,37.7055082,-122.4845102,7.47,112.6,26.1,71.9,109.33,629.16,11,0,4.15,498.97,15.48,69.58
16-02-2026 10:00,Zone_007,37.71620386,-122.4741214,5.43,35.3,10.7,57,348.95,841.43,-25,1,0.03,574.56,19.76,90.89
16-02-2026 11:00,Zone_003,37.7508291,-122.4148039,0.81,189.7,30.7,90.5,146.32,578.48,0,0,1.12,727.09,36.27,40.6
